id,seed,type,generation_method,variables,question,answer,options,options_text,correct_option,options_types_str
q38_37,14723604,Physical Oceanography,Symbolic Extension,"{'density': 1001.0875055794, 'gravity': 9.81, 'coriolis_parameter': 0.0001048631248276, 'h1': 0.845350709273, 'h2': 0.240152238819, 'depth': 68.57772458256001, 'lat_1': 36.11093766482001, 'lat_2': 44.63545694232185, 'reference_lat': 40.37319730357093}","
Consider an ocean of uniform density 1001.0875055794 kg/m^3. The ocean surface, which is flat in the longitudinal direction, slopes linearly with latitude from h=0.845350709273 m above mean sea level (MSL) at 36.11093766482001° N to h=0.240152238819 m below MSL at 44.63545694232185° N. Using hydrostatic balance, find the pressure at depth 68.57772458256001 m below MSL. Hence show that the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Determine the magnitude and direction of the geostrophic flow at 40.37319730357093° N.
        ","pressure_at_depth: 783106.0 Pa,
latitudinal_pressure_gradient: -0.0112662447 Pa/m,
geostrophic_flow: 0.1073 m/s","[""pressure_at_depth: 783106.0 Pa,\nlatitudinal_pressure_gradient: -0.0112662447 Pa/m,\ngeostrophic_flow: 0.1073 m/s"", ""pressure_at_depth: 865695.0 Pa,\nlatitudinal_pressure_gradient: -0.0047921528 Pa/m,\ngeostrophic_flow: 0.0455 m/s"", ""pressure_at_depth: 105217.0 Pa,\nlatitudinal_pressure_gradient: -1.95767e-05 Pa/m,\ngeostrophic_flow: 0.0 m/s"", ""pressure_at_depth: 1635332.0 Pa,\nlatitudinal_pressure_gradient: -0.016899367 Pa/m,\ngeostrophic_flow: 0.0715 m/s""]","A. pressure_at_depth: 783106.0 Pa,
latitudinal_pressure_gradient: -0.0112662447 Pa/m,
geostrophic_flow: 0.1073 m/s
B. pressure_at_depth: 865695.0 Pa,
latitudinal_pressure_gradient: -0.0047921528 Pa/m,
geostrophic_flow: 0.0455 m/s
C. pressure_at_depth: 105217.0 Pa,
latitudinal_pressure_gradient: -1.95767e-05 Pa/m,
geostrophic_flow: 0.0 m/s
D. pressure_at_depth: 1635332.0 Pa,
latitudinal_pressure_gradient: -0.016899367 Pa/m,
geostrophic_flow: 0.0715 m/s
",A,correct_answer: A | diffused_answer: C | confused_answer: D | random_answer: B
q38_38,14731280,Physical Oceanography,Symbolic Extension,"{'density': 1048.1980998517, 'gravity': 9.81, 'coriolis_parameter': 0.0001019774968912, 'h1': 0.818702394487, 'h2': 0.630084568138, 'depth': 62.32573653963001, 'lat_1': 59.99940379665001, 'lat_2': 67.11231648851845, 'reference_lat': 63.55586014258422}","
Consider an ocean of uniform density 1048.1980998517 kg/m^3. The ocean surface, which is flat in the longitudinal direction, slopes linearly with latitude from h=0.818702394487 m above mean sea level (MSL) at 59.99940379665001° N to h=0.630084568138 m below MSL at 67.11231648851845° N. Using hydrostatic balance, find the pressure at depth 62.32573653963001 m below MSL. Hence show that the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Determine the magnitude and direction of the geostrophic flow at 63.55586014258422° N.
        ","pressure_at_depth: 750628.0 Pa,
latitudinal_pressure_gradient: -0.0188688941 Pa/m,
geostrophic_flow: 0.1765 m/s","[""pressure_at_depth: 718690.0 Pa,\nlatitudinal_pressure_gradient: -0.0108142055 Pa/m,\ngeostrophic_flow: 0.0946 m/s"", ""pressure_at_depth: 750628.0 Pa,\nlatitudinal_pressure_gradient: -0.0188688941 Pa/m,\ngeostrophic_flow: 0.1765 m/s"", ""pressure_at_depth: 200180.0 Pa,\nlatitudinal_pressure_gradient: -1.1047e-05 Pa/m,\ngeostrophic_flow: 0.0 m/s"", ""pressure_at_depth: 1562257.0 Pa,\nlatitudinal_pressure_gradient: -0.0283033412 Pa/m,\ngeostrophic_flow: 0.1177 m/s""]","A. pressure_at_depth: 718690.0 Pa,
latitudinal_pressure_gradient: -0.0108142055 Pa/m,
geostrophic_flow: 0.0946 m/s
B. pressure_at_depth: 750628.0 Pa,
latitudinal_pressure_gradient: -0.0188688941 Pa/m,
geostrophic_flow: 0.1765 m/s
C. pressure_at_depth: 200180.0 Pa,
latitudinal_pressure_gradient: -1.1047e-05 Pa/m,
geostrophic_flow: 0.0 m/s
D. pressure_at_depth: 1562257.0 Pa,
latitudinal_pressure_gradient: -0.0283033412 Pa/m,
geostrophic_flow: 0.1177 m/s
",B,correct_answer: B | diffused_answer: C | confused_answer: D | random_answer: A
q38_39,14738958,Physical Oceanography,Symbolic Extension,"{'density': 1074.8540493283, 'gravity': 9.81, 'coriolis_parameter': 0.0001015073615219, 'h1': 0.482978552993, 'h2': 0.015926027891, 'depth': 91.92717041582002, 'lat_1': 52.45033912481001, 'lat_2': 57.48359749396449, 'reference_lat': 54.96696830938725}","
Consider an ocean of uniform density 1074.8540493283 kg/m^3. The ocean surface, which is flat in the longitudinal direction, slopes linearly with latitude from h=0.482978552993 m above mean sea level (MSL) at 52.45033912481001° N to h=0.015926027891 m below MSL at 57.48359749396449° N. Using hydrostatic balance, find the pressure at depth 91.92717041582002 m below MSL. Hence show that the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Determine the magnitude and direction of the geostrophic flow at 54.96696830938725° N.
        ","pressure_at_depth: 1075727.0 Pa,
latitudinal_pressure_gradient: -0.0094159424 Pa/m,
geostrophic_flow: 0.0863 m/s","[""pressure_at_depth: 503770.0 Pa,\nlatitudinal_pressure_gradient: -0.0100361063 Pa/m,\ngeostrophic_flow: 0.1044 m/s"", ""pressure_at_depth: 1075727.0 Pa,\nlatitudinal_pressure_gradient: -0.0094159424 Pa/m,\ngeostrophic_flow: 0.0863 m/s"", ""pressure_at_depth: 207403.0 Pa,\nlatitudinal_pressure_gradient: -0.0008090406 Pa/m,\ngeostrophic_flow: 0.0002 m/s"", ""pressure_at_depth: 2293730.0 Pa,\nlatitudinal_pressure_gradient: -0.0141239136 Pa/m,\ngeostrophic_flow: 0.0575 m/s""]","A. pressure_at_depth: 503770.0 Pa,
latitudinal_pressure_gradient: -0.0100361063 Pa/m,
geostrophic_flow: 0.1044 m/s
B. pressure_at_depth: 1075727.0 Pa,
latitudinal_pressure_gradient: -0.0094159424 Pa/m,
geostrophic_flow: 0.0863 m/s
C. pressure_at_depth: 207403.0 Pa,
latitudinal_pressure_gradient: -0.0008090406 Pa/m,
geostrophic_flow: 0.0002 m/s
D. pressure_at_depth: 2293730.0 Pa,
latitudinal_pressure_gradient: -0.0141239136 Pa/m,
geostrophic_flow: 0.0575 m/s
",B,correct_answer: B | diffused_answer: C | confused_answer: D | random_answer: A
q38_40,14746638,Physical Oceanography,Symbolic Extension,"{'density': 1075.2210035463, 'gravity': 9.81, 'coriolis_parameter': 0.0001090034182842, 'h1': 0.511582153485, 'h2': 0.051949191451, 'depth': 60.534170854980005, 'lat_1': 34.85362160734, 'lat_2': 43.991751131789826, 'reference_lat': 39.422686369564914}","
Consider an ocean of uniform density 1075.2210035463 kg/m^3. The ocean surface, which is flat in the longitudinal direction, slopes linearly with latitude from h=0.511582153485 m above mean sea level (MSL) at 34.85362160734° N to h=0.051949191451 m below MSL at 43.991751131789826° N. Using hydrostatic balance, find the pressure at depth 60.534170854980005 m below MSL. Hence show that the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Determine the magnitude and direction of the geostrophic flow at 39.422686369564914° N.
        ","pressure_at_depth: 745231.0 Pa,
latitudinal_pressure_gradient: -0.0058600934 Pa/m,
geostrophic_flow: 0.05 m/s","[""pressure_at_depth: 2676947.0 Pa,\nlatitudinal_pressure_gradient: -0.0117201867 Pa/m,\ngeostrophic_flow: 0.025 m/s"", ""pressure_at_depth: 745231.0 Pa,\nlatitudinal_pressure_gradient: -0.0058600934 Pa/m,\ngeostrophic_flow: 0.05 m/s"", ""pressure_at_depth: 106721.0 Pa,\nlatitudinal_pressure_gradient: -7.3146e-06 Pa/m,\ngeostrophic_flow: 0.0 m/s"", ""pressure_at_depth: 644778.0 Pa,\nlatitudinal_pressure_gradient: -0.0064712968 Pa/m,\ngeostrophic_flow: 0.0572 m/s""]","A. pressure_at_depth: 2676947.0 Pa,
latitudinal_pressure_gradient: -0.0117201867 Pa/m,
geostrophic_flow: 0.025 m/s
B. pressure_at_depth: 745231.0 Pa,
latitudinal_pressure_gradient: -0.0058600934 Pa/m,
geostrophic_flow: 0.05 m/s
C. pressure_at_depth: 106721.0 Pa,
latitudinal_pressure_gradient: -7.3146e-06 Pa/m,
geostrophic_flow: 0.0 m/s
D. pressure_at_depth: 644778.0 Pa,
latitudinal_pressure_gradient: -0.0064712968 Pa/m,
geostrophic_flow: 0.0572 m/s
",B,correct_answer: B | diffused_answer: C | confused_answer: A | random_answer: D
q38_41,14754320,Physical Oceanography,Symbolic Extension,"{'density': 954.546457487, 'gravity': 9.81, 'coriolis_parameter': 0.0001083628508522, 'h1': 0.35158458685, 'h2': 0.064743959465, 'depth': 23.05742820676, 'lat_1': 46.15977623946001, 'lat_2': 58.023336563245465, 'reference_lat': 52.09155640135273}","
Consider an ocean of uniform density 954.546457487 kg/m^3. The ocean surface, which is flat in the longitudinal direction, slopes linearly with latitude from h=0.35158458685 m above mean sea level (MSL) at 46.15977623946001° N to h=0.064743959465 m below MSL at 58.023336563245465° N. Using hydrostatic balance, find the pressure at depth 23.05742820676 m below MSL. Hence show that the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Determine the magnitude and direction of the geostrophic flow at 52.09155640135273° N.
        ","pressure_at_depth: 320529.0 Pa,
latitudinal_pressure_gradient: -0.0029604944 Pa/m,
geostrophic_flow: 0.0286 m/s","[""pressure_at_depth: 320529.0 Pa,\nlatitudinal_pressure_gradient: -0.0029604944 Pa/m,\ngeostrophic_flow: 0.0286 m/s"", ""pressure_at_depth: 546318.0 Pa,\nlatitudinal_pressure_gradient: -0.0037778002 Pa/m,\ngeostrophic_flow: 0.0183 m/s"", ""pressure_at_depth: 622861.0 Pa,\nlatitudinal_pressure_gradient: -0.0354285024 Pa/m,\ngeostrophic_flow: 0.0 m/s"", ""pressure_at_depth: 544052.0 Pa,\nlatitudinal_pressure_gradient: -0.0147570822 Pa/m,\ngeostrophic_flow: 0.1314 m/s""]","A. pressure_at_depth: 320529.0 Pa,
latitudinal_pressure_gradient: -0.0029604944 Pa/m,
geostrophic_flow: 0.0286 m/s
B. pressure_at_depth: 546318.0 Pa,
latitudinal_pressure_gradient: -0.0037778002 Pa/m,
geostrophic_flow: 0.0183 m/s
C. pressure_at_depth: 622861.0 Pa,
latitudinal_pressure_gradient: -0.0354285024 Pa/m,
geostrophic_flow: 0.0 m/s
D. pressure_at_depth: 544052.0 Pa,
latitudinal_pressure_gradient: -0.0147570822 Pa/m,
geostrophic_flow: 0.1314 m/s
",A,correct_answer: A | diffused_answer: C | confused_answer: B | random_answer: D
q38_42,14762004,Physical Oceanography,Symbolic Extension,"{'density': 1081.6298231619, 'gravity': 9.81, 'coriolis_parameter': 0.0001033278248895, 'h1': 0.160026735179, 'h2': 0.090769182588, 'depth': 91.56567443111001, 'lat_1': 36.33730567536001, 'lat_2': 51.27480173920972, 'reference_lat': 43.80605370728486}","
Consider an ocean of uniform density 1081.6298231619 kg/m^3. The ocean surface, which is flat in the longitudinal direction, slopes linearly with latitude from h=0.160026735179 m above mean sea level (MSL) at 36.33730567536001° N to h=0.090769182588 m below MSL at 51.27480173920972° N. Using hydrostatic balance, find the pressure at depth 91.56567443111001 m below MSL. Hence show that the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Determine the magnitude and direction of the geostrophic flow at 43.80605370728486° N.
        ","pressure_at_depth: 1074607.0 Pa,
latitudinal_pressure_gradient: -0.0016049716 Pa/m,
geostrophic_flow: 0.0144 m/s","[""pressure_at_depth: 587966.0 Pa,\nlatitudinal_pressure_gradient: -0.0016049716 Pa/m,\ngeostrophic_flow: 0.0287 m/s"", ""pressure_at_depth: 1074607.0 Pa,\nlatitudinal_pressure_gradient: -0.0016049716 Pa/m,\ngeostrophic_flow: 0.0144 m/s"", ""pressure_at_depth: 517943.0 Pa,\nlatitudinal_pressure_gradient: -0.0069517098 Pa/m,\ngeostrophic_flow: 0.0638 m/s"", ""pressure_at_depth: 128253.0 Pa,\nlatitudinal_pressure_gradient: -0.0923439735 Pa/m,\ngeostrophic_flow: 0.0198 m/s""]","A. pressure_at_depth: 587966.0 Pa,
latitudinal_pressure_gradient: -0.0016049716 Pa/m,
geostrophic_flow: 0.0287 m/s
B. pressure_at_depth: 1074607.0 Pa,
latitudinal_pressure_gradient: -0.0016049716 Pa/m,
geostrophic_flow: 0.0144 m/s
C. pressure_at_depth: 517943.0 Pa,
latitudinal_pressure_gradient: -0.0069517098 Pa/m,
geostrophic_flow: 0.0638 m/s
D. pressure_at_depth: 128253.0 Pa,
latitudinal_pressure_gradient: -0.0923439735 Pa/m,
geostrophic_flow: 0.0198 m/s
",B,correct_answer: B | diffused_answer: D | confused_answer: A | random_answer: C
q38_43,14769690,Physical Oceanography,Symbolic Extension,"{'density': 1026.9204237317, 'gravity': 9.81, 'coriolis_parameter': 0.0001000794815347, 'h1': 0.712447033133, 'h2': 0.036646824352, 'depth': 96.49494890194, 'lat_1': 41.904428733690004, 'lat_2': 56.43252147236622, 'reference_lat': 49.168475103028115}","
Consider an ocean of uniform density 1026.9204237317 kg/m^3. The ocean surface, which is flat in the longitudinal direction, slopes linearly with latitude from h=0.712447033133 m above mean sea level (MSL) at 41.904428733690004° N to h=0.036646824352 m below MSL at 56.43252147236622° N. Using hydrostatic balance, find the pressure at depth 96.49494890194 m below MSL. Hence show that the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Determine the magnitude and direction of the geostrophic flow at 49.168475103028115° N.
        ","pressure_at_depth: 1080601.0 Pa,
latitudinal_pressure_gradient: -0.0046796185 Pa/m,
geostrophic_flow: 0.0455 m/s","[""pressure_at_depth: 2549515.0 Pa,\nlatitudinal_pressure_gradient: -0.0016634509 Pa/m,\ngeostrophic_flow: 0.0162 m/s"", ""pressure_at_depth: 1080601.0 Pa,\nlatitudinal_pressure_gradient: -0.0046796185 Pa/m,\ngeostrophic_flow: 0.0455 m/s"", ""pressure_at_depth: 910898.0 Pa,\nlatitudinal_pressure_gradient: -0.0061424252 Pa/m,\ngeostrophic_flow: 0.0621 m/s"", ""pressure_at_depth: 110605.0 Pa,\nlatitudinal_pressure_gradient: -0.1571778017 Pa/m,\ngeostrophic_flow: 16.2758 m/s""]","A. pressure_at_depth: 2549515.0 Pa,
latitudinal_pressure_gradient: -0.0016634509 Pa/m,
geostrophic_flow: 0.0162 m/s
B. pressure_at_depth: 1080601.0 Pa,
latitudinal_pressure_gradient: -0.0046796185 Pa/m,
geostrophic_flow: 0.0455 m/s
C. pressure_at_depth: 910898.0 Pa,
latitudinal_pressure_gradient: -0.0061424252 Pa/m,
geostrophic_flow: 0.0621 m/s
D. pressure_at_depth: 110605.0 Pa,
latitudinal_pressure_gradient: -0.1571778017 Pa/m,
geostrophic_flow: 16.2758 m/s
",B,correct_answer: B | diffused_answer: D | confused_answer: A | random_answer: C
q38_44,14777378,Physical Oceanography,Symbolic Extension,"{'density': 1035.1116102357, 'gravity': 9.81, 'coriolis_parameter': 0.0001054434662555, 'h1': 0.244996457144, 'h2': 0.040732285657, 'depth': 62.760152079790004, 'lat_1': 34.16533224153, 'lat_2': 47.037930088210544, 'reference_lat': 40.60163116487027}","
Consider an ocean of uniform density 1035.1116102357 kg/m^3. The ocean surface, which is flat in the longitudinal direction, slopes linearly with latitude from h=0.244996457144 m above mean sea level (MSL) at 34.16533224153° N to h=0.040732285657 m below MSL at 47.037930088210544° N. Using hydrostatic balance, find the pressure at depth 62.760152079790004 m below MSL. Hence show that the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Determine the magnitude and direction of the geostrophic flow at 40.60163116487027° N.
        ","pressure_at_depth: 741107.0 Pa,
latitudinal_pressure_gradient: -0.0020305839 Pa/m,
geostrophic_flow: 0.0186 m/s","[""pressure_at_depth: 1700781.0 Pa,\nlatitudinal_pressure_gradient: -0.0007162677 Pa/m,\ngeostrophic_flow: 0.0066 m/s"", ""pressure_at_depth: 101325.0 Pa,\nlatitudinal_pressure_gradient: -3.9983e-06 Pa/m,\ngeostrophic_flow: 0.0011 m/s"", ""pressure_at_depth: 425577.0 Pa,\nlatitudinal_pressure_gradient: -0.0066956119 Pa/m,\ngeostrophic_flow: 0.071 m/s"", ""pressure_at_depth: 741107.0 Pa,\nlatitudinal_pressure_gradient: -0.0020305839 Pa/m,\ngeostrophic_flow: 0.0186 m/s""]","A. pressure_at_depth: 1700781.0 Pa,
latitudinal_pressure_gradient: -0.0007162677 Pa/m,
geostrophic_flow: 0.0066 m/s
B. pressure_at_depth: 101325.0 Pa,
latitudinal_pressure_gradient: -3.9983e-06 Pa/m,
geostrophic_flow: 0.0011 m/s
C. pressure_at_depth: 425577.0 Pa,
latitudinal_pressure_gradient: -0.0066956119 Pa/m,
geostrophic_flow: 0.071 m/s
D. pressure_at_depth: 741107.0 Pa,
latitudinal_pressure_gradient: -0.0020305839 Pa/m,
geostrophic_flow: 0.0186 m/s
",D,correct_answer: D | diffused_answer: B | confused_answer: A | random_answer: C
q38_45,14785068,Physical Oceanography,Symbolic Extension,"{'density': 1009.7023433686, 'gravity': 9.81, 'coriolis_parameter': 0.0001000235604791, 'h1': 0.2965191274, 'h2': 0.024227207817, 'depth': 69.12663602863, 'lat_1': 49.07374038724001, 'lat_2': 59.11244994506523, 'reference_lat': 54.09309516615262}","
Consider an ocean of uniform density 1009.7023433686 kg/m^3. The ocean surface, which is flat in the longitudinal direction, slopes linearly with latitude from h=0.2965191274 m above mean sea level (MSL) at 49.07374038724001° N to h=0.024227207817 m below MSL at 59.11244994506523° N. Using hydrostatic balance, find the pressure at depth 69.12663602863 m below MSL. Hence show that the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Determine the magnitude and direction of the geostrophic flow at 54.09309516615262° N.
        ","pressure_at_depth: 788974.0 Pa,
latitudinal_pressure_gradient: -0.0028511706 Pa/m,
geostrophic_flow: 0.0282 m/s","[""pressure_at_depth: 2851920.0 Pa,\nlatitudinal_pressure_gradient: -0.0057023412 Pa/m,\ngeostrophic_flow: 0.0141 m/s"", ""pressure_at_depth: 788974.0 Pa,\nlatitudinal_pressure_gradient: -0.0028511706 Pa/m,\ngeostrophic_flow: 0.0282 m/s"", ""pressure_at_depth: 642211.0 Pa,\nlatitudinal_pressure_gradient: -0.4820321311 Pa/m,\ngeostrophic_flow: 0.0301 m/s"", ""pressure_at_depth: 670065.0 Pa,\nlatitudinal_pressure_gradient: -0.0196475554 Pa/m,\ngeostrophic_flow: 0.2071 m/s""]","A. pressure_at_depth: 2851920.0 Pa,
latitudinal_pressure_gradient: -0.0057023412 Pa/m,
geostrophic_flow: 0.0141 m/s
B. pressure_at_depth: 788974.0 Pa,
latitudinal_pressure_gradient: -0.0028511706 Pa/m,
geostrophic_flow: 0.0282 m/s
C. pressure_at_depth: 642211.0 Pa,
latitudinal_pressure_gradient: -0.4820321311 Pa/m,
geostrophic_flow: 0.0301 m/s
D. pressure_at_depth: 670065.0 Pa,
latitudinal_pressure_gradient: -0.0196475554 Pa/m,
geostrophic_flow: 0.2071 m/s
",B,correct_answer: B | diffused_answer: C | confused_answer: A | random_answer: D
q38_46,14792760,Physical Oceanography,Symbolic Extension,"{'density': 911.7007241341, 'gravity': 9.81, 'coriolis_parameter': 0.0001099655662901, 'h1': 0.653477776027, 'h2': 0.557780581244, 'depth': 71.16416459697001, 'lat_1': 53.27079035303001, 'lat_2': 65.87759531931688, 'reference_lat': 59.574192836173445}","
Consider an ocean of uniform density 911.7007241341 kg/m^3. The ocean surface, which is flat in the longitudinal direction, slopes linearly with latitude from h=0.653477776027 m above mean sea level (MSL) at 53.27079035303001° N to h=0.557780581244 m below MSL at 65.87759531931688° N. Using hydrostatic balance, find the pressure at depth 71.16416459697001 m below MSL. Hence show that the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Determine the magnitude and direction of the geostrophic flow at 59.574192836173445° N.
        ","pressure_at_depth: 743646.0 Pa,
latitudinal_pressure_gradient: -0.0077415885 Pa/m,
geostrophic_flow: 0.0772 m/s","[""pressure_at_depth: 796431.0 Pa,\nlatitudinal_pressure_gradient: -0.0061500779 Pa/m,\ngeostrophic_flow: 0.0552 m/s"", ""pressure_at_depth: 261905.0 Pa,\nlatitudinal_pressure_gradient: -0.0038707942 Pa/m,\ngeostrophic_flow: 0.1544 m/s"", ""pressure_at_depth: 743646.0 Pa,\nlatitudinal_pressure_gradient: -0.0077415885 Pa/m,\ngeostrophic_flow: 0.0772 m/s"", ""pressure_at_depth: 101378.0 Pa,\nlatitudinal_pressure_gradient: -6.08258e-05 Pa/m,\ngeostrophic_flow: 0.0 m/s""]","A. pressure_at_depth: 796431.0 Pa,
latitudinal_pressure_gradient: -0.0061500779 Pa/m,
geostrophic_flow: 0.0552 m/s
B. pressure_at_depth: 261905.0 Pa,
latitudinal_pressure_gradient: -0.0038707942 Pa/m,
geostrophic_flow: 0.1544 m/s
C. pressure_at_depth: 743646.0 Pa,
latitudinal_pressure_gradient: -0.0077415885 Pa/m,
geostrophic_flow: 0.0772 m/s
D. pressure_at_depth: 101378.0 Pa,
latitudinal_pressure_gradient: -6.08258e-05 Pa/m,
geostrophic_flow: 0.0 m/s
",C,correct_answer: C | diffused_answer: D | confused_answer: B | random_answer: A
q38_47,14800454,Physical Oceanography,Symbolic Extension,"{'density': 942.0388488199, 'gravity': 9.81, 'coriolis_parameter': 0.0001096334828374, 'h1': 0.382818487325, 'h2': 0.341154569045, 'depth': 62.74749228891, 'lat_1': 50.2319571565, 'lat_2': 61.18167154697857, 'reference_lat': 55.70681435173928}","
Consider an ocean of uniform density 942.0388488199 kg/m^3. The ocean surface, which is flat in the longitudinal direction, slopes linearly with latitude from h=0.382818487325 m above mean sea level (MSL) at 50.2319571565° N to h=0.341154569045 m below MSL at 61.18167154697857° N. Using hydrostatic balance, find the pressure at depth 62.74749228891 m below MSL. Hence show that the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Determine the magnitude and direction of the geostrophic flow at 55.70681435173928° N.
        ","pressure_at_depth: 684738.0 Pa,
latitudinal_pressure_gradient: -0.0055047101 Pa/m,
geostrophic_flow: 0.0533 m/s","[""pressure_at_depth: 684738.0 Pa,\nlatitudinal_pressure_gradient: -0.0055047101 Pa/m,\ngeostrophic_flow: 0.0533 m/s"", ""pressure_at_depth: 785641.0 Pa,\nlatitudinal_pressure_gradient: -0.0076318303 Pa/m,\ngeostrophic_flow: 0.0709 m/s"", ""pressure_at_depth: 684738.0 Pa,\nlatitudinal_pressure_gradient: -0.0012774867 Pa/m,\ngeostrophic_flow: 0.0247 m/s"", ""pressure_at_depth: 706533.0 Pa,\nlatitudinal_pressure_gradient: -0.3705737022 Pa/m,\ngeostrophic_flow: 0.0 m/s""]","A. pressure_at_depth: 684738.0 Pa,
latitudinal_pressure_gradient: -0.0055047101 Pa/m,
geostrophic_flow: 0.0533 m/s
B. pressure_at_depth: 785641.0 Pa,
latitudinal_pressure_gradient: -0.0076318303 Pa/m,
geostrophic_flow: 0.0709 m/s
C. pressure_at_depth: 684738.0 Pa,
latitudinal_pressure_gradient: -0.0012774867 Pa/m,
geostrophic_flow: 0.0247 m/s
D. pressure_at_depth: 706533.0 Pa,
latitudinal_pressure_gradient: -0.3705737022 Pa/m,
geostrophic_flow: 0.0 m/s
",A,correct_answer: A | diffused_answer: D | confused_answer: C | random_answer: B
q38_48,14808150,Physical Oceanography,Symbolic Extension,"{'density': 936.6558685894, 'gravity': 9.81, 'coriolis_parameter': 0.0001086450729718, 'h1': 0.98672617094, 'h2': 0.411728197167, 'depth': 90.05953664188002, 'lat_1': 45.79989763479001, 'lat_2': 60.21854508902517, 'reference_lat': 53.00922136190759}","
Consider an ocean of uniform density 936.6558685894 kg/m^3. The ocean surface, which is flat in the longitudinal direction, slopes linearly with latitude from h=0.98672617094 m above mean sea level (MSL) at 45.79989763479001° N to h=0.411728197167 m below MSL at 60.21854508902517° N. Using hydrostatic balance, find the pressure at depth 90.05953664188002 m below MSL. Hence show that the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Determine the magnitude and direction of the geostrophic flow at 53.00922136190759° N.
        ","pressure_at_depth: 937912.0 Pa,
latitudinal_pressure_gradient: -0.0080287857 Pa/m,
geostrophic_flow: 0.0789 m/s","[""pressure_at_depth: 592188.0 Pa,\nlatitudinal_pressure_gradient: -0.0014408129 Pa/m,\ngeostrophic_flow: 0.0142 m/s"", ""pressure_at_depth: 2611086.0 Pa,\nlatitudinal_pressure_gradient: -0.0080287857 Pa/m,\ngeostrophic_flow: 0.0263 m/s"", ""pressure_at_depth: 937912.0 Pa,\nlatitudinal_pressure_gradient: -0.0080287857 Pa/m,\ngeostrophic_flow: 0.0789 m/s"", ""pressure_at_depth: 285696.0 Pa,\nlatitudinal_pressure_gradient: -0.0148824565 Pa/m,\ngeostrophic_flow: 0.13 m/s""]","A. pressure_at_depth: 592188.0 Pa,
latitudinal_pressure_gradient: -0.0014408129 Pa/m,
geostrophic_flow: 0.0142 m/s
B. pressure_at_depth: 2611086.0 Pa,
latitudinal_pressure_gradient: -0.0080287857 Pa/m,
geostrophic_flow: 0.0263 m/s
C. pressure_at_depth: 937912.0 Pa,
latitudinal_pressure_gradient: -0.0080287857 Pa/m,
geostrophic_flow: 0.0789 m/s
D. pressure_at_depth: 285696.0 Pa,
latitudinal_pressure_gradient: -0.0148824565 Pa/m,
geostrophic_flow: 0.13 m/s
",C,correct_answer: C | diffused_answer: A | confused_answer: B | random_answer: D
