id,seed,type,generation_method,variables,question,answer,options,options_text,correct_option,options_types_str
q35_1,123301,Atmospheric Physics,Original,"{'phi_initial': 10, 'phi_final': 20, 'phi_middle': 10, 'u_initial': 0, 'Omega_a2': 2952000000.0, 'angular_velocity': 7.27220521664304e-05, 'earth_radius': 6371000.0}","Consider the tropical Hadley circulation in northern winter. The circulation rises at 10°S, moves northward across the equator in the upper troposphere, and sinks at 20°N. Assuming that the circulation, outside the near-surface boundary layer, is zonally symmetric (independent of x) and inviscid (and thus conserves absolute angular momentum about the Earth's rotation axis), and that it leaves the boundary layer at 10°S with zonal velocity u=0 m/s, calculate the zonal wind in the upper troposphere at (a) the equator, (b) at 10°N, and (c) at 20°N.
","(a): -14.0 m/s,
(b): 0.0 m/s,
(c): 42.8 m/s","[""(a): -14.0 m/s,\n(b): 0.0 m/s,\n(c): 42.8 m/s"", ""(a): -14.0 m/s,\n(b): -14.0 m/s,\n(c): 42.8 m/s"", ""(a): -62.7 m/s,\n(b): -56.5 m/s,\n(c): -16.3 m/s"", ""(a): -41.9 m/s,\n(b): 0.0 m/s,\n(c): 128.4 m/s""]","A. (a): -14.0 m/s,
(b): 0.0 m/s,
(c): 42.8 m/s
B. (a): -14.0 m/s,
(b): -14.0 m/s,
(c): 42.8 m/s
C. (a): -62.7 m/s,
(b): -56.5 m/s,
(c): -16.3 m/s
D. (a): -41.9 m/s,
(b): 0.0 m/s,
(c): 128.4 m/s
",A,correct_answer: A | diffused_answer: B | X3 (confused_unsuccessful): D | random_answer: C
q35_2,124904,Atmospheric Physics,Symbolic Extension,"{'phi_initial': 21.815180499, 'phi_final': 23.7945503898, 'phi_middle': 8.5561977931, 'u_initial': 0, 'Omega_a2': 2952000000.0, 'angular_velocity': 7.27220521664304e-05, 'earth_radius': 6371000.0}","Consider the tropical Hadley circulation in northern winter. The circulation rises at 21.815180499°S, moves northward across the equator in the upper troposphere, and sinks at 23.7945503898°N. Assuming that the circulation, outside the near-surface boundary layer, is zonally symmetric (independent of x) and inviscid (and thus conserves absolute angular momentum about the Earth's rotation axis), and that it leaves the boundary layer at 21.815180499°S with zonal velocity u=0 m/s, calculate the zonal wind in the upper troposphere at (a) the equator, (b) at 8.5561977931°N, and (c) at 23.7945503898°N.
","(a): -64.0 m/s,
(b): -54.3 m/s,
(c): 12.5 m/s","[""(a): -64.0 m/s,\n(b): -54.3 m/s,\n(c): 12.5 m/s"", ""(a): 0.0 m/s,\n(b): 82.4 m/s,\n(c): 10.4 m/s"", ""(a): -64.0 m/s,\n(b): -25.0 m/s,\n(c): 12.5 m/s"", ""(a): -51.5 m/s,\n(b): -25.6 m/s,\n(c): -20.7 m/s""]","A. (a): -64.0 m/s,
(b): -54.3 m/s,
(c): 12.5 m/s
B. (a): 0.0 m/s,
(b): 82.4 m/s,
(c): 10.4 m/s
C. (a): -64.0 m/s,
(b): -25.0 m/s,
(c): 12.5 m/s
D. (a): -51.5 m/s,
(b): -25.6 m/s,
(c): -20.7 m/s
",A,correct_answer: A | diffused_answer: B | confused_answer: C | random_answer: D
q35_3,125610,Atmospheric Physics,Symbolic Extension,"{'phi_initial': 18.0921653774, 'phi_final': 20.3469710031, 'phi_middle': 13.0932494016, 'u_initial': 0, 'Omega_a2': 2952000000.0, 'angular_velocity': 7.27220521664304e-05, 'earth_radius': 6371000.0}","Consider the tropical Hadley circulation in northern winter. The circulation rises at 18.0921653774°S, moves northward across the equator in the upper troposphere, and sinks at 20.3469710031°N. Assuming that the circulation, outside the near-surface boundary layer, is zonally symmetric (independent of x) and inviscid (and thus conserves absolute angular momentum about the Earth's rotation axis), and that it leaves the boundary layer at 18.0921653774°S with zonal velocity u=0 m/s, calculate the zonal wind in the upper troposphere at (a) the equator, (b) at 13.0932494016°N, and (c) at 20.3469710031°N.
","(a): -44.7 m/s,
(b): -21.5 m/s,
(c): 12.1 m/s","[""(a): -11.5 m/s,\n(b): -5.5 m/s,\n(c): 3.0 m/s"", ""(a): -52.7 m/s,\n(b): -48.9 m/s,\n(c): 9.6 m/s"", ""(a): -44.7 m/s,\n(b): -21.5 m/s,\n(c): 12.1 m/s"", ""(a): -23.8 m/s,\n(b): 22.0 m/s,\n(c): -23.8 m/s""]","A. (a): -11.5 m/s,
(b): -5.5 m/s,
(c): 3.0 m/s
B. (a): -52.7 m/s,
(b): -48.9 m/s,
(c): 9.6 m/s
C. (a): -44.7 m/s,
(b): -21.5 m/s,
(c): 12.1 m/s
D. (a): -23.8 m/s,
(b): 22.0 m/s,
(c): -23.8 m/s
",C,correct_answer: C | diffused_answer: D | confused_answer: A | random_answer: B
q35_4,126318,Atmospheric Physics,Symbolic Extension,"{'phi_initial': 24.4385983579, 'phi_final': 18.1586572209, 'phi_middle': 6.7269179739, 'u_initial': 0, 'Omega_a2': 2952000000.0, 'angular_velocity': 7.27220521664304e-05, 'earth_radius': 6371000.0}","Consider the tropical Hadley circulation in northern winter. The circulation rises at 24.4385983579°S, moves northward across the equator in the upper troposphere, and sinks at 18.1586572209°N. Assuming that the circulation, outside the near-surface boundary layer, is zonally symmetric (independent of x) and inviscid (and thus conserves absolute angular momentum about the Earth's rotation axis), and that it leaves the boundary layer at 24.4385983579°S with zonal velocity u=0 m/s, calculate the zonal wind in the upper troposphere at (a) the equator, (b) at 6.7269179739°N, and (c) at 18.1586572209°N.
","(a): -79.3 m/s,
(b): -73.5 m/s,
(c): -36.1 m/s","[""(a): -45.0 m/s,\n(b): 37.7 m/s,\n(c): -45.0 m/s"", ""(a): -68.2 m/s,\n(b): -62.6 m/s,\n(c): -37.4 m/s"", ""(a): -79.3 m/s,\n(b): -73.5 m/s,\n(c): -36.1 m/s"", ""(a): -79.3 m/s,\n(b): -25.7 m/s,\n(c): -36.1 m/s""]","A. (a): -45.0 m/s,
(b): 37.7 m/s,
(c): -45.0 m/s
B. (a): -68.2 m/s,
(b): -62.6 m/s,
(c): -37.4 m/s
C. (a): -79.3 m/s,
(b): -73.5 m/s,
(c): -36.1 m/s
D. (a): -79.3 m/s,
(b): -25.7 m/s,
(c): -36.1 m/s
",C,correct_answer: C | diffused_answer: A | confused_answer: D | random_answer: B
q35_5,127028,Atmospheric Physics,Symbolic Extension,"{'phi_initial': 21.1471955619, 'phi_final': 20.8545475082, 'phi_middle': 12.1714726934, 'u_initial': 0, 'Omega_a2': 2952000000.0, 'angular_velocity': 7.27220521664304e-05, 'earth_radius': 6371000.0}","Consider the tropical Hadley circulation in northern winter. The circulation rises at 21.1471955619°S, moves northward across the equator in the upper troposphere, and sinks at 20.8545475082°N. Assuming that the circulation, outside the near-surface boundary layer, is zonally symmetric (independent of x) and inviscid (and thus conserves absolute angular momentum about the Earth's rotation axis), and that it leaves the boundary layer at 21.1471955619°S with zonal velocity u=0 m/s, calculate the zonal wind in the upper troposphere at (a) the equator, (b) at 12.1714726934°N, and (c) at 20.8545475082°N.
","(a): -60.3 m/s,
(b): -40.6 m/s,
(c): -1.7 m/s","[""(a): -60.3 m/s,\n(b): -40.6 m/s,\n(c): -1.7 m/s"", ""(a): -65.2 m/s,\n(b): -41.4 m/s,\n(c): -25.0 m/s"", ""(a): -60.3 m/s,\n(b): -1.7 m/s,\n(c): -60.3 m/s"", ""(a): -128.1 m/s,\n(b): -87.0 m/s,\n(c): -3.7 m/s""]","A. (a): -60.3 m/s,
(b): -40.6 m/s,
(c): -1.7 m/s
B. (a): -65.2 m/s,
(b): -41.4 m/s,
(c): -25.0 m/s
C. (a): -60.3 m/s,
(b): -1.7 m/s,
(c): -60.3 m/s
D. (a): -128.1 m/s,
(b): -87.0 m/s,
(c): -3.7 m/s
",A,correct_answer: A | diffused_answer: C | confused_answer: D | random_answer: B
q35_6,127740,Atmospheric Physics,Symbolic Extension,"{'phi_initial': 18.6873911811, 'phi_final': 21.8225532842, 'phi_middle': 5.1939030425, 'u_initial': 0, 'Omega_a2': 2952000000.0, 'angular_velocity': 7.27220521664304e-05, 'earth_radius': 6371000.0}","Consider the tropical Hadley circulation in northern winter. The circulation rises at 18.6873911811°S, moves northward across the equator in the upper troposphere, and sinks at 21.8225532842°N. Assuming that the circulation, outside the near-surface boundary layer, is zonally symmetric (independent of x) and inviscid (and thus conserves absolute angular momentum about the Earth's rotation axis), and that it leaves the boundary layer at 18.6873911811°S with zonal velocity u=0 m/s, calculate the zonal wind in the upper troposphere at (a) the equator, (b) at 5.1939030425°N, and (c) at 21.8225532842°N.
","(a): -47.6 m/s,
(b): -44.0 m/s,
(c): 17.7 m/s","[""(a): -47.6 m/s,\n(b): -44.0 m/s,\n(c): 17.7 m/s"", ""(a): -46.1 m/s,\n(b): -23.9 m/s,\n(c): 30.0 m/s"", ""(a): -47.6 m/s,\n(b): 17.7 m/s,\n(c): -47.6 m/s"", ""(a): -47.6 m/s,\n(b): -24.8 m/s,\n(c): 17.7 m/s""]","A. (a): -47.6 m/s,
(b): -44.0 m/s,
(c): 17.7 m/s
B. (a): -46.1 m/s,
(b): -23.9 m/s,
(c): 30.0 m/s
C. (a): -47.6 m/s,
(b): 17.7 m/s,
(c): -47.6 m/s
D. (a): -47.6 m/s,
(b): -24.8 m/s,
(c): 17.7 m/s
",A,correct_answer: A | diffused_answer: C | confused_answer: D | random_answer: B
q35_7,128454,Atmospheric Physics,Symbolic Extension,"{'phi_initial': 20.5959620604, 'phi_final': 17.4834430839, 'phi_middle': 10.0900864873, 'u_initial': 0, 'Omega_a2': 2952000000.0, 'angular_velocity': 7.27220521664304e-05, 'earth_radius': 6371000.0}","Consider the tropical Hadley circulation in northern winter. The circulation rises at 20.5959620604°S, moves northward across the equator in the upper troposphere, and sinks at 17.4834430839°N. Assuming that the circulation, outside the near-surface boundary layer, is zonally symmetric (independent of x) and inviscid (and thus conserves absolute angular momentum about the Earth's rotation axis), and that it leaves the boundary layer at 20.5959620604°S with zonal velocity u=0 m/s, calculate the zonal wind in the upper troposphere at (a) the equator, (b) at 10.0900864873°N, and (c) at 17.4834430839°N.
","(a): -57.3 m/s,
(b): -43.8 m/s,
(c): -16.3 m/s","[""(a): -0.6 m/s,\n(b): -0.5 m/s,\n(c): 43.2 m/s"", ""(a): -14.2 m/s,\n(b): -14.2 m/s,\n(c): 28.9 m/s"", ""(a): -70.1 m/s,\n(b): -57.5 m/s,\n(c): -39.6 m/s"", ""(a): -57.3 m/s,\n(b): -43.8 m/s,\n(c): -16.3 m/s""]","A. (a): -0.6 m/s,
(b): -0.5 m/s,
(c): 43.2 m/s
B. (a): -14.2 m/s,
(b): -14.2 m/s,
(c): 28.9 m/s
C. (a): -70.1 m/s,
(b): -57.5 m/s,
(c): -39.6 m/s
D. (a): -57.3 m/s,
(b): -43.8 m/s,
(c): -16.3 m/s
",D,correct_answer: D | diffused_answer: B | confused_answer: A | random_answer: C
q35_8,129170,Atmospheric Physics,Symbolic Extension,"{'phi_initial': 16.9476461494, 'phi_final': 22.8830765633, 'phi_middle': 12.2224874702, 'u_initial': 0, 'Omega_a2': 2952000000.0, 'angular_velocity': 7.27220521664304e-05, 'earth_radius': 6371000.0}","Consider the tropical Hadley circulation in northern winter. The circulation rises at 16.9476461494°S, moves northward across the equator in the upper troposphere, and sinks at 22.8830765633°N. Assuming that the circulation, outside the near-surface boundary layer, is zonally symmetric (independent of x) and inviscid (and thus conserves absolute angular momentum about the Earth's rotation axis), and that it leaves the boundary layer at 16.9476461494°S with zonal velocity u=0 m/s, calculate the zonal wind in the upper troposphere at (a) the equator, (b) at 12.2224874702°N, and (c) at 22.8830765633°N.
","(a): -39.4 m/s,
(b): -19.0 m/s,
(c): 33.3 m/s","[""(a): -39.4 m/s,\n(b): -19.0 m/s,\n(c): 33.3 m/s"", ""(a): -39.4 m/s,\n(b): 93.3 m/s,\n(c): 531.9 m/s"", ""(a): -48.0 m/s,\n(b): -42.2 m/s,\n(c): 27.7 m/s"", ""(a): -39.4 m/s,\n(b): -39.4 m/s,\n(c): -19.0 m/s""]","A. (a): -39.4 m/s,
(b): -19.0 m/s,
(c): 33.3 m/s
B. (a): -39.4 m/s,
(b): 93.3 m/s,
(c): 531.9 m/s
C. (a): -48.0 m/s,
(b): -42.2 m/s,
(c): 27.7 m/s
D. (a): -39.4 m/s,
(b): -39.4 m/s,
(c): -19.0 m/s
",A,correct_answer: A | diffused_answer: D | confused_answer: B | random_answer: C
q35_9,129888,Atmospheric Physics,Symbolic Extension,"{'phi_initial': 18.4420644545, 'phi_final': 22.7564909392, 'phi_middle': 7.8051353483, 'u_initial': 0, 'Omega_a2': 2952000000.0, 'angular_velocity': 7.27220521664304e-05, 'earth_radius': 6371000.0}","Consider the tropical Hadley circulation in northern winter. The circulation rises at 18.4420644545°S, moves northward across the equator in the upper troposphere, and sinks at 22.7564909392°N. Assuming that the circulation, outside the near-surface boundary layer, is zonally symmetric (independent of x) and inviscid (and thus conserves absolute angular momentum about the Earth's rotation axis), and that it leaves the boundary layer at 18.4420644545°S with zonal velocity u=0 m/s, calculate the zonal wind in the upper troposphere at (a) the equator, (b) at 7.8051353483°N, and (c) at 22.7564909392°N.
","(a): -46.4 m/s,
(b): -38.2 m/s,
(c): 24.9 m/s","[""(a): -59.2 m/s,\n(b): -47.1 m/s,\n(c): -16.9 m/s"", ""(a): 0.0 m/s,\n(b): 48.9 m/s,\n(c): 75.2 m/s"", ""(a): -46.4 m/s,\n(b): -38.2 m/s,\n(c): 24.9 m/s"", ""(a): -46.4 m/s,\n(b): -38.2 m/s,\n(c): 120.2 m/s""]","A. (a): -59.2 m/s,
(b): -47.1 m/s,
(c): -16.9 m/s
B. (a): 0.0 m/s,
(b): 48.9 m/s,
(c): 75.2 m/s
C. (a): -46.4 m/s,
(b): -38.2 m/s,
(c): 24.9 m/s
D. (a): -46.4 m/s,
(b): -38.2 m/s,
(c): 120.2 m/s
",C,correct_answer: C | diffused_answer: B | confused_answer: D | random_answer: A
q35_10,12321108,Atmospheric Physics,Symbolic Extension,"{'phi_initial': 16.2565892336, 'phi_final': 21.811770937, 'phi_middle': 12.7120972081, 'u_initial': 0, 'Omega_a2': 2952000000.0, 'angular_velocity': 7.27220521664304e-05, 'earth_radius': 6371000.0}","Consider the tropical Hadley circulation in northern winter. The circulation rises at 16.2565892336°S, moves northward across the equator in the upper troposphere, and sinks at 21.811770937°N. Assuming that the circulation, outside the near-surface boundary layer, is zonally symmetric (independent of x) and inviscid (and thus conserves absolute angular momentum about the Earth's rotation axis), and that it leaves the boundary layer at 16.2565892336°S with zonal velocity u=0 m/s, calculate the zonal wind in the upper troposphere at (a) the equator, (b) at 12.7120972081°N, and (c) at 21.811770937°N.
","(a): -36.3 m/s,
(b): -14.2 m/s,
(c): 29.8 m/s","[""(a): -108.9 m/s,\n(b): -42.7 m/s,\n(c): 89.4 m/s"", ""(a): -35.3 m/s,\n(b): -22.1 m/s,\n(c): 3.6 m/s"", ""(a): -22.4 m/s,\n(b): 44.7 m/s,\n(c): -22.4 m/s"", ""(a): -36.3 m/s,\n(b): -14.2 m/s,\n(c): 29.8 m/s""]","A. (a): -108.9 m/s,
(b): -42.7 m/s,
(c): 89.4 m/s
B. (a): -35.3 m/s,
(b): -22.1 m/s,
(c): 3.6 m/s
C. (a): -22.4 m/s,
(b): 44.7 m/s,
(c): -22.4 m/s
D. (a): -36.3 m/s,
(b): -14.2 m/s,
(c): 29.8 m/s
",D,correct_answer: D | diffused_answer: C | X3 (confused_unsuccessful): A | random_answer: B
q36_1,130421,Physical Oceanography,Original,"{'depth1': 1000, 'depth2': 5000, 'rho_ref': 1000, 'cp_air': 1004, 'cp_water': 4187, 'rho_water': 1000, 'g': 9.81, 'p_s': 1000, 'p_s_pascal': 100000.0}","
Consider an ocean of uniform density 1000 kg/m^3.
(a) From the hydrostatic relationship, determine the pressure at a depth of 1000 m and at 5000 m. Express your answer in units of atmospheric surface pressure, {p_s} mbar = 100000.0 Pa.

(b) Given that the heat content of an elementary mass dm of dry air at temperature T is $c_{p} * T * dm (where $c_{p} is the specific heat of air at constant pressure), find a relationship for, and evaluate, the (vertically integrated) heat capacity (heat content per degree Kelvin) of the atmosphere per unit horizontal area. Find how deep an ocean would have to be in order to have the same heat capacity per unit horizontal area.

        ","(a): pressure_at_1000m: 99.1 p_s,
pressure_at_5000m: 491.5 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m","[""(a): pressure_at_1813.3171584718m: 178.9 p_s,\npressure_at_5560.9872444886m: 546.5 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m"", ""(a): pressure_at_100.0m: 10.8 p_s,\npressure_at_500.0m: 50.0 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m"", ""(a): pressure_at_5000m: 491.5 p_s,\npressure_at_1000m: 99.1 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m"", ""(a): pressure_at_1000m: 99.1 p_s,\npressure_at_5000m: 491.5 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m""]","A. (a): pressure_at_1813.3171584718m: 178.9 p_s,
pressure_at_5560.9872444886m: 546.5 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
B. (a): pressure_at_100.0m: 10.8 p_s,
pressure_at_500.0m: 50.0 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
C. (a): pressure_at_5000m: 491.5 p_s,
pressure_at_1000m: 99.1 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
D. (a): pressure_at_1000m: 99.1 p_s,
pressure_at_5000m: 491.5 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
",C,correct_answer: C | diffused_answer: C | confused_answer: B | random_answer: A
q36_2,132044,Physical Oceanography,Symbolic Extension,"{'depth1': 1278.7156848724, 'depth2': 4964.5652150951, 'rho_ref': 1000, 'cp_air': 1004, 'cp_water': 4187, 'rho_water': 1000, 'g': 9.81, 'p_s': 1000, 'p_s_pascal': 100000.0}","
Consider an ocean of uniform density 1000 kg/m^3.
(a) From the hydrostatic relationship, determine the pressure at a depth of 1278.7156848724 m and at 4964.5652150951 m. Express your answer in units of atmospheric surface pressure, {p_s} mbar = 100000.0 Pa.

(b) Given that the heat content of an elementary mass dm of dry air at temperature T is $c_{p} * T * dm (where $c_{p} is the specific heat of air at constant pressure), find a relationship for, and evaluate, the (vertically integrated) heat capacity (heat content per degree Kelvin) of the atmosphere per unit horizontal area. Find how deep an ocean would have to be in order to have the same heat capacity per unit horizontal area.

        ","(a): pressure_at_1278.7156848724m: 126.4 p_s,
pressure_at_4964.5652150951m: 488.0 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m","[""(a): pressure_at_802.7352517957m: 79.7 p_s,\npressure_at_4590.5772108822m: 451.3 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m"", ""(a): pressure_at_127.87156848724001m: 13.5 p_s,\npressure_at_496.45652150951m: 49.7 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m"", ""(a): pressure_at_4964.5652150951m: 488.0 p_s,\npressure_at_1278.7156848724m: 126.4 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m"", ""(a): pressure_at_1278.7156848724m: 126.4 p_s,\npressure_at_4964.5652150951m: 488.0 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m""]","A. (a): pressure_at_802.7352517957m: 79.7 p_s,
pressure_at_4590.5772108822m: 451.3 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
B. (a): pressure_at_127.87156848724001m: 13.5 p_s,
pressure_at_496.45652150951m: 49.7 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
C. (a): pressure_at_4964.5652150951m: 488.0 p_s,
pressure_at_1278.7156848724m: 126.4 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
D. (a): pressure_at_1278.7156848724m: 126.4 p_s,
pressure_at_4964.5652150951m: 488.0 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
",C,correct_answer: C | diffused_answer: C | confused_answer: B | random_answer: A
q36_3,132770,Physical Oceanography,Symbolic Extension,"{'depth1': 776.0053437916, 'depth2': 4443.3409641509, 'rho_ref': 1000, 'cp_air': 1004, 'cp_water': 4187, 'rho_water': 1000, 'g': 9.81, 'p_s': 1000, 'p_s_pascal': 100000.0}","
Consider an ocean of uniform density 1000 kg/m^3.
(a) From the hydrostatic relationship, determine the pressure at a depth of 776.0053437916 m and at 4443.3409641509 m. Express your answer in units of atmospheric surface pressure, {p_s} mbar = 100000.0 Pa.

(b) Given that the heat content of an elementary mass dm of dry air at temperature T is $c_{p} * T * dm (where $c_{p} is the specific heat of air at constant pressure), find a relationship for, and evaluate, the (vertically integrated) heat capacity (heat content per degree Kelvin) of the atmosphere per unit horizontal area. Find how deep an ocean would have to be in order to have the same heat capacity per unit horizontal area.

        ","(a): pressure_at_776.0053437916m: 77.1 p_s,
pressure_at_4443.3409641509m: 436.9 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m","[""(a): pressure_at_1594.8883660382m: 157.5 p_s,\npressure_at_4515.2237895394m: 443.9 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m"", ""(a): pressure_at_776.0053437916m: 77.1 p_s,\npressure_at_13330.0228924527m: 1308.7 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m"", ""(a): pressure_at_776.0053437916m: 77.1 p_s,\npressure_at_4443.3409641509m: 436.9 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m"", ""(a): pressure_at_4443.3409641509m: 436.9 p_s,\npressure_at_776.0053437916m: 77.1 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m""]","A. (a): pressure_at_1594.8883660382m: 157.5 p_s,
pressure_at_4515.2237895394m: 443.9 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
B. (a): pressure_at_776.0053437916m: 77.1 p_s,
pressure_at_13330.0228924527m: 1308.7 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
C. (a): pressure_at_776.0053437916m: 77.1 p_s,
pressure_at_4443.3409641509m: 436.9 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
D. (a): pressure_at_4443.3409641509m: 436.9 p_s,
pressure_at_776.0053437916m: 77.1 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
",C,correct_answer: C | diffused_answer: C | confused_answer: B | random_answer: A
q36_4,133498,Physical Oceanography,Symbolic Extension,"{'depth1': 1501.4634792016, 'depth2': 5158.7290489652, 'rho_ref': 1000, 'cp_air': 1004, 'cp_water': 4187, 'rho_water': 1000, 'g': 9.81, 'p_s': 1000, 'p_s_pascal': 100000.0}","
Consider an ocean of uniform density 1000 kg/m^3.
(a) From the hydrostatic relationship, determine the pressure at a depth of 1501.4634792016 m and at 5158.7290489652 m. Express your answer in units of atmospheric surface pressure, {p_s} mbar = 100000.0 Pa.

(b) Given that the heat content of an elementary mass dm of dry air at temperature T is $c_{p} * T * dm (where $c_{p} is the specific heat of air at constant pressure), find a relationship for, and evaluate, the (vertically integrated) heat capacity (heat content per degree Kelvin) of the atmosphere per unit horizontal area. Find how deep an ocean would have to be in order to have the same heat capacity per unit horizontal area.

        ","(a): pressure_at_1501.4634792016m: 148.3 p_s,
pressure_at_5158.7290489652m: 507.1 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m","[""(a): pressure_at_1501.4634792016m: 148.3 p_s,\npressure_at_5158.7290489652m: 507.1 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m"", ""(a): pressure_at_1501.4634792016m: 148.3 p_s,\npressure_at_15476.187146895598m: 1519.2 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m"", ""(a): pressure_at_1251.9957736436m: 123.8 p_s,\npressure_at_4393.4162172393m: 432.0 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m"", ""(a): pressure_at_5158.7290489652m: 507.1 p_s,\npressure_at_1501.4634792016m: 148.3 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m""]","A. (a): pressure_at_1501.4634792016m: 148.3 p_s,
pressure_at_5158.7290489652m: 507.1 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
B. (a): pressure_at_1501.4634792016m: 148.3 p_s,
pressure_at_15476.187146895598m: 1519.2 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
C. (a): pressure_at_1251.9957736436m: 123.8 p_s,
pressure_at_4393.4162172393m: 432.0 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
D. (a): pressure_at_5158.7290489652m: 507.1 p_s,
pressure_at_1501.4634792016m: 148.3 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m
",A,correct_answer: A | diffused_answer: A | confused_answer: B | random_answer: C
