answer,correct_option,id,options,problem,type
-138.0 km,A,MCQ_56_18,"['-138.0 km', '-1111.0 km', '-275.0 km', '-207.0 km']","Consider a scenario where, during the passage of a cyclonic storm, the isobars have a radius of curvature of 582.0 km at a location where the wind is veering at a rate of -13.7° per hour. Determine the radius of curvature of the path of an air parcel moving over this station. (The wind speed is 7.4 m/s.)",Atmospheric Dynamics
"961: 1.15 cm/s,
814: 3.87 cm/s,
661: 8.32 cm/s,
469: 18.76 cm/s,
297: 40.64 cm/s",C,MCQ_59_18,"['1922: -5.64 cm/s,\n814: 15.55 cm/s,\n661: 24.4 cm/s,\n938: 12.12 cm/s,\n297: 100.62 cm/s', '1050: 2867.93 cm/s,\n-2.2: 524139.67 cm/s,\n961: 3433.22 cm/s,\n-2.7: 37785.98 cm/s,\n-2.5: 40646.4 cm/s', '961: 1.15 cm/s,\n814: 3.87 cm/s,\n661: 8.32 cm/s,\n469: 18.76 cm/s,\n297: 40.64 cm/s', '879: 0.14 cm/s,\n803: 0.59 cm/s,\n693: 1.96 cm/s,\n513: 6.22 cm/s,\n345: 15.24 cm/s']","The table below illustrates the horizontal wind divergence at different pressure levels above a specific station.

| Pressure ${\mathbf{hPa}}$ | ${\boldsymbol{\nabla} \cdot \mathbf{V} \mathbf{( \times \mathbf { 10 } ^ { - \mathbf { 5 } } \mathbf {s} ^ { \mathbf { - 1 } } )}}$ |
| :---: | :---: |
| 1050 | -1.6 |
| 961 | -1.8 |
| 814 | -2.0 |
| 661 | -2.2 |
| 469 | -2.5 |
| 297 | -2.7 |

Determine the vertical velocity at each pressure level, assuming the atmosphere is isothermal with a temperature of 250 K, and that $w=0$ at 1050 hPa.",Atmospheric Dynamics
8.03 cm/s,B,MCQ_60_18,"['-12.9 cm/s', '8.03 cm/s', '21.54 cm/s', '45.38 cm/s']","Assume the lapse rate at the 850 hPa level is 4 K km^-1. Given that the temperature at a specific location is dropping at a rate of -8.2 K h^-1, with a westerly wind blowing at 22.8 m s^-1, and the temperature declines towards the west at 7.7 K per 100 km, determine the vertical velocity at the 850 hPa level using the adiabatic method.",Atmospheric Dynamics
8.567 s^-1,C,MCQ_61_18,"['0.045 s^-1', '137.074 s^-1', '8.567 s^-1', '10.731 s^-1']","What is the change in relative vorticity for a fluid column in a rotating cylinder when it is relocated from the tank's center to 23.0 cm away from the center? The cylinder rotates at 57 revolutions per minute, with the fluid depth at the center being 13.4 cm, and the fluid starts in solid-body rotation.",Physical Oceanography
"(a): -465.8 km,
(b): 302.5 km",A,MCQ_63_18,"['(a): -465.8 km,\n(b): 302.5 km', '(a): -1571.5 km,\n(b): 27.4 km', '(a): -6068.1 km,\n(b): 3940.7 km', '(a): -500.5 km,\n(b): 586.0 km']","(a) What latitudinal displacement is required for a zonal ring of air, initially stationary relative to Earth's surface at 33.0° latitude and an altitude of 482.0 km, to develop an easterly (east to west) velocity of 37.0 m/s with respect to Earth's surface? 
(b) To achieve the same velocity, how high must it be moved vertically? 
Consider the atmosphere to be frictionless.",Atmospheric Dynamics
"a: 4477.0 cm^2/s,
b: 6.91 s^-1,
c: 0.1091 s^-1,
d: -0.6327 cm/s",C,MCQ_64_18,"['a: 1889.0 cm^2/s,\nb: 9.06 s^-1,\nc: 0.4861 s^-1,\nd: -8.5063 cm/s', 'a: 14137.0 cm^2/s,\nb: 5.45 s^-1,\nc: -0.1455 s^-1,\nd: 1.6873 cm/s', 'a: 4477.0 cm^2/s,\nb: 6.91 s^-1,\nc: 0.1091 s^-1,\nd: -0.6327 cm/s', 'a: 9770.0 cm^2/s,\nb: 6.89 s^-1,\nc: 0.1054 s^-1,\nd: -1.0436 cm/s']","Within a cylindrical annulus with permeable walls, having an inner radius of 10.0 cm, an outer radius of 17.5 cm, and a 5.8 cm depth, the horizontal motion is constant with respect to height and azimuth. This motion is described by the formulas u=7-0.2r and v=40+2r, where u and v denote the radial and tangential velocity components in cm/s, oriented outward and counterclockwise, respectively, with r being the radial distance from the annulus center in cm. Given that the fluid is incompressible, determine 
(a) the circulation around the annular ring, 
(b) the mean vorticity within the annular ring, 
(c) the mean divergence inside the annular ring, and 
(d) the mean vertical velocity at the top of the annulus, assuming it is zero at the bottom.",Geophysics
10.17 m/s,D,MCQ_65_18,"['6.8 m/s', '3.57 m/s', '11.11 m/s', '10.17 m/s']","Assume that the mass of air in an entraining cumulus updraft grows exponentially with altitude, described by $m=m_{0} e^{z / H}$, where H is 18.8 km and $m_{0}$ signifies the mass at a baseline level. Given that the updraft speed is 14.0 m/s at a height of 1.1 km, determine its speed at 7.1 km, considering the updraft maintains zero net buoyancy.",Atmospheric Physics
"geopotential_difference: 473.0 m^2/s^2,
balance_distance_km: 205.6 km",B,MCQ_66_18,"['geopotential_difference: 445.0 m^2/s^2,\nbalance_distance_km: 210.3 km', 'geopotential_difference: 473.0 m^2/s^2,\nbalance_distance_km: 205.6 km', 'geopotential_difference: 166.0 m^2/s^2,\nbalance_distance_km: 163.2 km', 'geopotential_difference: 3423.0 m^2/s^2,\nbalance_distance_km: 136.9 km']","In certain hurricanes, the azimuthal velocity component is noted to have a radial dependence expressed as $v_{\lambda}=V_{0}\left(r_{0} / right)^{2}$, applicable for distances $r \geq r_{0}$ from the center. Given $V_{0}=33.6 \mathrm{~m} \mathrm{~s}^{-1}$ and $r_{0}=113.7 \mathrm{~km}$, determine the total geopotential difference between the far field $(r ightarrow \infty)$ and $r=r_{0}$, under the assumption of gradient wind balance and $f_{0}=5e-05 \mathrm{~s}^{-1}$. Additionally, identify the distance from the center where the Coriolis force equals the centrifugal force.",Atmospheric Dynamics
-18289.0 kg/s^2,D,MCQ_67_18,"['4829.0 kg/s^2', '-36.0 kg/s^2', '-49836.0 kg/s^2', '-18289.0 kg/s^2']","10.8. Determine the surface torque per unit horizontal area applied to the atmosphere by topography given the following surface pressure and height distribution:

p_{s}=p_{0}+\hat{p} \sin k x, \quad h=\hat{h} \sin (k x-\gamma)

where p_{0}=1030 hPa, \hat{p}=3.2 hPa, \hat{h}=120 m, \gamma=1.88 rad, and k=1 /(a \cos \phi). Here, \phi=1.36 radians denotes the latitude, and a represents the Earth's radius. Provide the result in \mathrm{kg} \mathrm{s}^{-2}.",Atmospheric Dynamics
6297.3 m,B,MCQ_69_18,"['13564.8 m', '6297.3 m', '131318.5 m', '8237.5 m']","Consider a scenario where the temperature rises linearly with altitude in the region from 23 to 43 km at a rate of 7.1 K/km. Given that the temperature at 23 km is 152 K, determine the scale height H such that the log-pressure height z aligns with the actual height at 43 km. (Assume z matches the actual height at 23 km and let g be constant.)",Atmospheric Physics
"s1: 10.2 m/s,
s2: 1.2 m/s,
s3: 0.4 m/s",B,MCQ_70_18,"['s1: 41.3 m/s,\ns2: 12.8 m/s,\ns3: 5.9 m/s', 's1: 10.2 m/s,\ns2: 1.2 m/s,\ns3: 0.4 m/s', 's1: 26.0 m/s,\ns2: 4.4 m/s,\ns3: 0.4 m/s', 's1: 929.2 m/s,\ns2: 103.2 m/s,\ns3: 0.2 m/s']","12.2. Determine the Rossby critical velocities corresponding to zonal wave numbers 1, 2, and 3 (i.e., for these wavelengths along a latitude circle). Assume the motion is on a $\beta$-plane centered at 77°, with a scale height of $H=15.1$ km, buoyancy frequency $N=0.034$ s⁻¹, and an infinite meridional scale $(l=0)$.",Atmospheric Dynamics
"Geopotential fluctuation: 349.2 m^2/s^2,
Vertical velocity fluctuation: 0.00278 m/s",D,MCQ_71_18,"['Geopotential fluctuation: 97.0 m^2/s^2,\nVertical velocity fluctuation: 0.00278 m/s', 'Geopotential fluctuation: 1416.8 m^2/s^2,\nVertical velocity fluctuation: 0.04973 m/s', 'Geopotential fluctuation: 34.92 m^2/s^2,\nVertical velocity fluctuation: 3e-05 m/s', 'Geopotential fluctuation: 349.2 m^2/s^2,\nVertical velocity fluctuation: 0.00278 m/s']","Determine the fluctuations in geopotential and vertical velocity for a Kelvin wave characterized by a zonal wave number of 1, a phase speed of 97.0 m/s, and a zonal velocity perturbation amplitude of 3.6 m/s. Assume $N^2 = 0.00039 \text{s}^{-2}$.",Atmospheric Dynamics
"(a): Geopotential fluctuation: 1040.0 m^2/s^2,
Vertical velocity fluctuation: 0.03967 m/s,
(b): Vertical momentum flux: 0.20628 kg/m/s",A,MCQ_72_18,"['(a): Geopotential fluctuation: 1040.0 m^2/s^2,\nVertical velocity fluctuation: 0.03967 m/s,\n(b): Vertical momentum flux: 0.20628 kg/m/s', '(a): Geopotential fluctuation: 1040.0 m^2/s^2,\nVertical velocity fluctuation: 0.0 m/s,\n(b): Vertical momentum flux: 0.0 kg/m/s', '(a): Geopotential fluctuation: 509.6 m^2/s^2,\nVertical velocity fluctuation: 0.02034 m/s,\n(b): Vertical momentum flux: 0.05695 kg/m/s', '(a): Geopotential fluctuation: 1560.0 m^2/s^2,\nVertical velocity fluctuation: 0.08926 m/s,\n(b): Vertical momentum flux: 0.69619 kg/m/s']","(a) Determine the geopotential and vertical velocity variations for a Kelvin wave characterized by a zonal wave number 7, a phase speed of 100.0 m/s, and a zonal velocity perturbation amplitude of 10.4 m/s. Assume that $N^2 = 0.00083$ s$^{-2}$.

(b) For the scenario described in Part (a), calculate the vertical momentum flux $M \equiv ho_0 \overline{u' w'}$. Demonstrate that $M$ remains constant with height.",Atmospheric Dynamics
-12.77 m/day,B,MCQ_74_18,"['-564.65 m/day', '-12.77 m/day', '-105.67 m/day', '-38.32 m/day']","Calculate the TEM residual vertical velocity in the westerly shear region of the equatorial QBO, given that radiative cooling is modeled as Newtonian cooling with a 19-day relaxation time, the vertical shear is 42 m/s over 5 km, and the meridional half-width is 7° latitude.",Atmospheric Dynamics
-12.833 %,B,MCQ_75_18,"['-38.5 %', '-12.833 %', '-15.467 %', '-25.667 %']","Considering that gravity's acceleration decreases with elevation from the Earth's center according to an inverse square law, calculate the percentage change in $g$ from the Earth's surface to a height of 385000.0 km.",Geophysics
525.6 hPa,A,MCQ_76_18,"['525.6 hPa', '153.8 hPa', '1576.9 hPa', '-0.0 hPa']","In a distant galaxy, there exists a planet with an atmosphere identical to Earth's, except it lacks moisture. The planet's troposphere is kept neutrally stable to vertical shifts through convection, while the stratosphere is in radiative equilibrium with a consistent temperature of -72.4°C, and the temperature remains continuous across the tropopause. Given a surface pressure of 1095 hPa and an equatorial surface temperature of -25.6°C, determine the pressure at the equatorial tropopause.",Atmospheric Dynamics
0.081 ,D,MCQ_77_18,"['0.205 ', '0.81 ', '0.162 ', '0.081 ']","Evaluate the dry-adiabatic lapse rate on Saturn in relation to Earth's, considering that the gravitational acceleration on Saturn is 10.44 m/s^2 and its atmosphere is predominantly hydrogen, resulting in a different c_p value.",Atmospheric Physics
"Surface: 0.00806 kg/m^3,
Altitude: 0.000268 kg/m^3",A,MCQ_79_18,"['Surface: 0.00806 kg/m^3,\nAltitude: 0.000268 kg/m^3', 'Surface: 605129.07797 kg/m^3,\nAltitude: 539.477845 kg/m^3', 'Surface: 0.00027 kg/m^3,\nAltitude: 0.008061 kg/m^3', 'Surface: 0.01521 kg/m^3,\nAltitude: 0.000501 kg/m^3']","Utilizing (i) the equation that connects the saturation vapor pressure of $ \mathrm{H}_{2} \mathrm{O} $ with temperature $ T $, and (ii) the water vapor equation of state $ e = \rho_{v} R_{v} T $, determine the maximum water vapor content per unit volume that air can accommodate at the surface, where $ T_{s}=281 \mathrm{~K} $, and at an altitude of 10 km where $ T_{10} \mathrm{~km}=227 \mathrm{~K} $. Provide your results in $\mathrm{kg} \mathrm{m}^{-3} $.",Atmospheric Physics
10.0 km,A,MCQ_80_18,"['10.0 km', '5.61 km', '30.01 km', '20.01 km']","Spectroscopic data indicate that an atmospheric column with a water vapor mass exceeding 3.0 kg/m^2 is opaque to the 'terrestrial' waveband. Considering that water vapor generally has a density of 0.01 kg/m^3 at sea level and diminishes vertically following e^(-z/3.9), where z represents the height above the surface and b is approximately 3.9 km, determine the height at which the atmosphere becomes transparent to terrestrial radiation.",Atmospheric Physics
"(1): 3.241 cm/hr,
3.227 cm/hr,
(2): 1.617 cm",A,MCQ_1_19,"['(1): 3.241 cm/hr,\n3.227 cm/hr,\n(2): 1.617 cm', '(1): 3.213 cm/hr,\n3.208 cm/hr,\n(2): 1.605 cm', '(1): 8.561 cm/hr,\n8.395 cm/hr,\n(2): 2.543 cm', '(1): 6.923 cm/hr,\n6.9 cm/hr,\n(2): 16.357 cm']","The initial rate of infiltration of a watershed is estimated as 11.5 cm/hr, the final capacity is 3.2 cm/hr, and the time constant, k is 0.83 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=6.4 hr and t=6.9 hr;

(2) The total volume of infiltration between t=6.4 hr and t=6.9 hr.
        ",Hydrology
43.3 in,C,MCQ_2_19,"['100.55 in', '47.16 in', '43.3 in', '48.71 in']","A watershed consists of 60% open space/lawn in good condition, with 22% classified as soil group C and 78% as soil group A. The remaining 40% of the watershed is forest land with fair cover, also in soil group C. The curve numbers (CN) for these soil conditions are provided in the table below. Apply the SCS Method to calculate the excess precipitation given a total rainfall of 51.3 inches in this watershed. Clearly outline all assumptions. Assume normal antecedent runoff conditions (ARC II) and Ia=0.2S.

| Land use                   | Soil group | CN |
|----------------------------|------------|----|
| Good condition open space/lawn | C      | 74 |
| Good condition open space/lawn | A      | 39 |
| Forest land with fair cover     | C      | 73 |",Hydrology
"0-10min: 0.0104 in,
10-20min: 0.3275 in,
20-30min: 1.1755 in,
30-40min: 1.5182 in,
40-50min: 1.9184 in,
50-60min: 2.3624 in,
60-70min: 3.7211 in,
70-80min: 3.7211 in",B,MCQ_3_19,"['0-10min: 0 in,\n10-20min: 0.1766 in,\n20-30min: 0.2315 in,\n30-40min: 0.4577 in,\n40-50min: 1.0886 in,\n50-60min: 1.4499 in,\n60-70min: 1.8075 in,\n70-80min: 2.0727 in', '0-10min: 0.0104 in,\n10-20min: 0.3275 in,\n20-30min: 1.1755 in,\n30-40min: 1.5182 in,\n40-50min: 1.9184 in,\n50-60min: 2.3624 in,\n60-70min: 3.7211 in,\n70-80min: 3.7211 in', '0-10min: 0 in,\n10-20min: 0 in,\n20-30min: 0 in,\n30-40min: 0 in,\n40-50min: 0 in,\n50-60min: 0 in,\n60-70min: 0 in,\n70-80min: 0 in', '0-10min: -1.5 in,\n10-20min: 7.9632 in,\n20-30min: 7.0519 in,\n30-40min: 7.5188 in,\n40-50min: 8.1178 in,\n50-60min: 8.8076 in,\n60-70min: 10.9507 in,\n70-80min: 10.9507 in']","The watershed has a CN value of 80.0. The table below provides the rainfall intensity during the storm event. Determine the excess precipitation for each 10-minute interval.

| Time | Rainfall Intensity (in/hr) |
| :--- | :--- |
| 0-10min | 4.0 |
| 10-20min | 5.5 |
| 20-30min | 7.9 |
| 30-40min | 2.7 |
| 40-50min | 3.0 |
| 50-60min | 3.2 |
| 60-70min | 9.3 |
| 70-80min | 0.0 |",Hydrology
6.35 W/m^2,C,MCQ_4_19,"['12.69 W/m^2', '39.66 W/m^2', '6.35 W/m^2', '12.82 W/m^2']","
Calculate the solar constant at the orbit of Neptune based on what you have learned from the Sun - Earth Geometry, given the following values:

| Temperature of the Sun (T_s) | T_s = 6710 K |
| :--- | :---: |
| Radius of the Sun (R_s) | R_s = 1058000 km |
| Distance of Sun's surface to Neptune (D_v) | D_v = 4503000000.0 km |
| The Stefan-Boltzmann constant (σ) | σ = 5.67e-8 W/m^2/K^4 |

Clearly state the laws or assumptions for the key steps, otherwise marks will be deducted. (Celsius $=$ Kelvin -273 )
        ",Hydrology
"discharge: 34.069 m^3/s,
velocity_inlet: 30.124 m/s,
Reynolds_inlet: 42362.98 ,
Reynolds_outlet: 22102.43 ,
flow_type_inlet: turbulent ,
flow_type_outlet: turbulent ",B,MCQ_6_19,"['discharge: 4.259 m^3/s,\nvelocity_inlet: 15.062 m/s,\nReynolds_inlet: 21181.49 ,\nReynolds_outlet: 11051.21 ,\nflow_type_inlet: turbulent ,\nflow_type_outlet: turbulent ', 'discharge: 34.069 m^3/s,\nvelocity_inlet: 30.124 m/s,\nReynolds_inlet: 42362.98 ,\nReynolds_outlet: 22102.43 ,\nflow_type_inlet: turbulent ,\nflow_type_outlet: turbulent ', 'discharge: 6.434 m^3/s,\nvelocity_inlet: 10.114 m/s,\nReynolds_inlet: 29843.35 ,\nReynolds_outlet: 8393.44 ,\nflow_type_inlet: turbulent ,\nflow_type_outlet: turbulent ', 'discharge: 0.001 m^3/s,\nvelocity_inlet: 0.0 m/s,\nReynolds_inlet: 0.0 ,\nReynolds_outlet: 0.0 ,\nflow_type_inlet: laminar ,\nflow_type_outlet: laminar ']","
In a circular conduit with varying diameters, diameter D1=1.2 m, transitions to D2=2.3 m. 
The velocity at the outlet profile was measured: V2=8.2 m/s. 
Calculate the discharge and the mean velocity at the inlet profile V1. 
Also, determine the type of flow in both conduit profiles (whether the flow is laminar or turbulent). 
The kinematic viscosity of water is v=0.0008533 m²/s.
        ",Hydrology
1.39 m,D,MCQ_8_19,"['8.95 m', '0.04 m', '60.92 m', '1.39 m']","A train is running smoothly along a curved track at the rate of 2.0 m/s. 
A passenger standing on a set of scales observes that his weight is 4.2% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?
",Atmospheric Dynamics
106.62 m/s,A,MCQ_9_19,"['106.62 m/s', '-0.0 m/s', '0.04 m/s', '319.87 m/s']","On a frictionless horizontal surface at 64.5° latitude, two balls, each with a diameter of 0.87 meters, are positioned 360.0 meters apart. If both balls are suddenly set in motion towards each other with the same velocity, what should their speed be to ensure they narrowly avoid a collision?",Atmospheric Dynamics
"Lateral Force (N): 2000.0 N,
Upward Reaction Force (Eastward) (N): 3035000.0 N,
Upward Reaction Force (Westward) (N): 3041000.0 N,
Difference in Upward Reaction Force (N): 7000.0 N",A,MCQ_10_19,"['Lateral Force (N): 2000.0 N,\nUpward Reaction Force (Eastward) (N): 3035000.0 N,\nUpward Reaction Force (Westward) (N): 3041000.0 N,\nDifference in Upward Reaction Force (N): 7000.0 N', 'Lateral Force (N): 1000.0 N,\nUpward Reaction Force (Eastward) (N): 3038000.0 N,\nUpward Reaction Force (Westward) (N): 3038000.0 N,\nDifference in Upward Reaction Force (N): -0.0 N', 'Lateral Force (N): 3000.0 N,\nUpward Reaction Force (Eastward) (N): 3035000.0 N,\nUpward Reaction Force (Westward) (N): 3041000.0 N,\nDifference in Upward Reaction Force (N): 5000.0 N', 'Lateral Force (N): 1000.0 N,\nUpward Reaction Force (Eastward) (N): 4307000.0 N,\nUpward Reaction Force (Westward) (N): 4317000.0 N,\nDifference in Upward Reaction Force (N): 9000.0 N']","A train engine with a 310000.0 kg mass moves at a speed of 83 m/s on a straight, level track at a latitude of -23.8 degrees N. Determine the lateral force acting on the rails. Contrast the magnitudes of the upward reaction forces exerted by the rails when the locomotive is moving eastward versus westward.",Atmospheric Dynamics
"initial_angular_velocity: 0.8 s,
final_angular_velocity: 1.363 s^-1,
work_done: 1318.15 J",B,MCQ_11_19,"['initial_angular_velocity: 0.5 s,\nfinal_angular_velocity: 0.129 s^-1,\nwork_done: -32.91 J', 'initial_angular_velocity: 0.8 s,\nfinal_angular_velocity: 1.363 s^-1,\nwork_done: 1318.15 J', 'initial_angular_velocity: 0.5 s,\nfinal_angular_velocity: 7.083 s^-1,\nwork_done: 37499.27 J', 'initial_angular_velocity: 0.4 s,\nfinal_angular_velocity: 0.099 s^-1,\nwork_done: -55.94 J']","A block with a mass of 19.8 kg is hung from one end of a weightless string. The other end passes through a small hole in a horizontal platform where a ball with a mass of 37.9 kg is attached. Determine the angular velocity required for the ball to rotate on the platform to counterbalance the block's weight, given that the ball's horizontal distance from the hole is 8.3 m. As the ball rotates, the block is lowered by 3.74 m. What will be the ball's new angular velocity? How much work is performed in lowering the block?",Atmospheric Dynamics
9.9 km,A,MCQ_12_19,"['9.9 km', '28.99 km', '29.7 km', '10.84 km']",Demonstrate that an atmosphere with uniform density (density does not vary with height) possesses a finite height that is solely determined by the temperature at the lower boundary. Calculate the height of such a homogeneous atmosphere given a surface temperature of 338 K and a surface pressure of 990 hPa. (Utilize the ideal gas law and the principle of hydrostatic balance.),Atmospheric Physics
-2635.4 Pa/h,B,MCQ_13_19,"['-9377.7 Pa/h', '-2635.4 Pa/h', '25497.8 Pa/h', '-1762.8 Pa/h']",A ship is heading north at a speed of 49.2 km/h. The surface pressure rises to the northwest at a rate of 96.9 Pa/km. Determine the pressure tendency observed at a nearby island station if the pressure on the ship decreases at a rate of -735.7 Pa/h.,Atmospheric Dynamics
11.028 °C/h,A,MCQ_14_19,"['11.028 °C/h', '4.197 °C/h', '22.056 °C/h', '16.542 °C/h']","At a location 62000.0 km north of a station, the temperature is 4.6 °C less than at the station. Given that the wind direction is from the northwest at a speed of 47.8 m/s and the air is warming due to radiation at a rate of 2.0 °C/h, what is the change in temperature at the station?",Atmospheric Dynamics
-0.85 m/km,D,MCQ_15_19,"['-1.22 m/km', '-0.01 m/km', '0.72 m/km', '-0.85 m/km']","An airplane traveling on a heading of 34° (meaning 34° east of north) with an airspeed of 200 m/s is moving relative to the ground directly east (90°) at 225 m/s. Given that the plane maintains constant pressure, what is the rate at which its altitude changes (in meters per kilometer of horizontal travel) under the assumption of a steady pressure field, geostrophic winds, and f=5e-05 s^-1?",Atmospheric Dynamics
352.5 hPa,D,MCQ_16_19,"['392.1 hPa', '865.1 hPa', '35.2 hPa', '352.5 hPa']","A tornado spins with a constant angular velocity \omega. Demonstrate that the surface pressure at the tornado's center can be expressed as $p=p_{0} \exp \left(\frac{-\omega^{2} r_{0}^{2}}{2 R T} \right)$, where $p_{0}$ represents the surface pressure at a distance $r_{0}$ from the center, and T denotes the temperature (considered constant). Given that the temperature is 270 K, and the pressure and wind speed at 40 m from the center are 400 hPa and 140 $\mathrm{~m} \mathrm{~s}^{-1}$, respectively, determine the central pressure.",Atmospheric Dynamics
"mean_relative_vorticity: -3.5e-05 s^-1,
circulation: -35703500.0 m^2/s",B,MCQ_17_19,"['mean_relative_vorticity: -5e-06 s^-1,\ncirculation: -5832000.0 m^2/s', 'mean_relative_vorticity: -3.5e-05 s^-1,\ncirculation: -35703500.0 m^2/s', 'mean_relative_vorticity: -0.02857142857142857 s^-1,\ncirculation: -29145714286.0 m^2/s', 'mean_relative_vorticity: -0.00010499999999999999 s^-1,\ncirculation: -107110500.0 m^2/s']","Determine the circulation around a square with sides measuring 1010 km for a wind flowing eastward (westward direction) that diminishes in strength moving northward at a rate of 14 m/s per 400 km. Additionally, calculate the average relative vorticity within the square.",Atmospheric Dynamics
-22.5 m/s,A,MCQ_18_19,"['-22.5 m/s', '4.3 m/s', '-15.3 m/s', '-67.4 m/s']","Consider a cylindrical column of air located at 78°N with an initial radius of 210 km, which expands to 2 times its original radius. Assuming the air starts from rest, determine the average tangential velocity at the boundary following the expansion.",Atmospheric Dynamics
-0.000212 s^-1,D,MCQ_19_19,"['-2.6e-05 s^-1', '0.000346 s^-1', '-73.999972 s^-1', '-0.000212 s^-1']","An air parcel originating at -74°N travels north, maintaining absolute vorticity. Given its starting relative vorticity as -0.0001 s^-1, what will be its relative vorticity when it arrives at -11°N?",Atmospheric Dynamics
"absolute_vorticity: 1.676e-05 s^-1,
relative_vorticity: -2.588e-05 s^-1",D,MCQ_20_19,"['absolute_vorticity: 1.68e-06 s^-1,\nrelative_vorticity: -2.64e-06 s^-1', 'absolute_vorticity: 32.55323373 s^-1,\nrelative_vorticity: 32.55323373 s^-1', 'absolute_vorticity: 7.448e-05 s^-1,\nrelative_vorticity: 4.416e-05 s^-1', 'absolute_vorticity: 1.676e-05 s^-1,\nrelative_vorticity: -2.588e-05 s^-1']","An air column located at 9°N with an initial relative vorticity of ζ=3e-06 extends from the surface up to a fixed tropopause at a height of 13.4 km. If this air column travels to a position above a mountain barrier that is 4.7 km high at 17°N, what will its absolute vorticity and relative vorticity be as it crosses over the mountaintop, given that the flow adheres to the barotropic potential vorticity equation?",Atmospheric Dynamics
"vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.00086 s^-1",D,MCQ_21_19,"['vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.008595 s^-1', 'vorticity_annulus: -0.0 s^-1,\nvorticity_inner_circle: 0.0 s^-1', 'vorticity_annulus: -0.0 s^-1,\nvorticity_inner_circle: 7.2e-05 s^-1', 'vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.00086 s^-1']","Determine the mean vorticity inside a cylindrical annulus with an inner radius of 110 km and an outer radius of 360 km, given that the tangential velocity is described by $V=A / r$, where $A=5200000.0 \mathrm{~m}^{2} \mathrm{~s}^{-1}$ and $r$ is measured in meters. What is the mean vorticity within the inner circle having a radius of 110 km?",Atmospheric Dynamics
-0.3 m^2/s^2,D,MCQ_22_19,"['-1376.2 m^2/s^2', '-0.0 m^2/s^2', '-7.2 m^2/s^2', '-0.3 m^2/s^2']","Determine the rate at which circulation changes around a square located in the (x, y) plane, with vertices at (0,0), (0, L), (L, L), and (L, 0), given that the temperature rises eastward at a rate of 1.0 °C per 400 km and the pressure rises northward at a rate of 0.5 hPa per 100 km. Assume L=600 km and that the pressure at (0,0) is 1000 hPa.",Atmospheric Dynamics
337.0 K,B,MCQ_23_19,"['1464.0 K', '337.0 K', '307.0 K', '1010.0 K']","Determine the equivalent potential temperature, {θ_e}, for an air parcel that is saturated, with a pressure of 969.0 hPa, a temperature of 281.1 K, and a mixing ratio of 0.0193 kg/kg.",Atmospheric Dynamics
0.8 mm/day,D,MCQ_24_19,"['0.0 mm/day', '1.6 mm/day', '1.7 mm/day', '0.8 mm/day']","Assume the relative vorticity at the top of an Ekman layer at 45°N is 5e-06 s^-1. Given that the eddy viscosity coefficient is 8 m^2/s and the water vapor mixing ratio at the top of the Ekman layer is 8.5 g/kg, calculate the precipitation rate resulting from moisture convergence within the Ekman layer.",Atmospheric Dynamics
241.5 K,D,MCQ_25_19,"['483.0 K', '24.3 K', '263.1 K', '241.5 K']","Currently, the Earth's emission temperature is 208.8 K, with an albedo of 45.3%. 
What change in the emission temperature would occur if the albedo decreased to 2.1% while keeping all other factors constant?

The emission temperature is given by:

T_e = [(1 - alpha_p) * S / (4 * sigma)]^(1/4)

where alpha_p represents the planetary albedo, $S$ is the solar flux, and $\sigma$ is the Stefan-Boltzmann constant.",Geophysics
303.1 K,C,MCQ_26_19,"['606.2 K', '263.5 K', '303.1 K', '282.7 K']","Assume that Kepler-62f is actually flat. Imagine it as a thin circular disk with a radius of 7050 km, orbiting the Sun at the same distance as Earth. The planetary albedo is 0.3. The vector normal to one face of this disk consistently points directly at the Sun, and the disk is composed of a perfectly conducting material, ensuring that both faces maintain the same temperature. Determine the emission temperature of this disk and compare it with the result previously determined for a spherical Earth.",Geophysics
